C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_15_944.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_15_944.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_15_944.jpg,0,0.2420706,0,0.170174
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_019.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_019.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_019.jpg,0,0.3531522,0,0.4118123
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_109.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_109.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_109.jpg,0,0.08611894,0,0.6919637
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_182.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_182.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_182.jpg,0,0.0896484,0,0.7376745
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_265.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_265.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_265.jpg,0,0.3388524,0,0.9252899
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_337.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_337.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_337.jpg,0,0.5472276,0,1.239082
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_404.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_404.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_404.jpg,0,0.749846,0,1.885918
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_476.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_476.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_476.jpg,0,0.9737324,0,2.536924
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_546.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_546.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_546.jpg,0,1,0,3.472835
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_641.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_641.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_641.jpg,0,0.915529,0,4.6071
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_728.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_728.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_728.jpg,0,0.6533161,0,5.310515
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_811.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_811.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_811.jpg,0,0.9060915,0,6.040306
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_893.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_893.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_893.jpg,0,0.9028672,0,6.931122
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_16_962.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_16_962.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_16_962.jpg,0,0.6955759,0,7.616753
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_030.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_030.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_030.jpg,0,0.4895977,0,7.997896
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_116.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_116.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_116.jpg,0,0.2301793,0,8.269945
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_191.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_191.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_191.jpg,0,0.4521073,0,8.54299
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_260.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_260.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_260.jpg,0,0.6585394,0,8.898805
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_334.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_334.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_334.jpg,0,0.546115,0,9.44453
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_405.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_405.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_405.jpg,0,0.5835433,0,9.853669
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_478.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_478.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_478.jpg,0,0.8039521,0,10.30598
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_562.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_562.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_562.jpg,0,0.9417187,0,11.32281
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_630.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_630.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_630.jpg,0,0.740599,0,12.0387
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_718.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_718.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_718.jpg,0,0.4766365,0,12.19868
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_788.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_788.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_788.jpg,0,0.2706463,0,12.7826
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_877.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_877.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_877.jpg,0,0.5422333,0,12.95268
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_17_962.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_17_962.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_17_962.jpg,0,0.7970245,0,13.60746
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_049.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_049.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_049.jpg,-0.05,0.5392846,0,14.12407
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_116.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_116.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_116.jpg,-0.2,0.3352234,0,14.36588
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_193.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_193.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_193.jpg,0,0.1026925,0,14.33021
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_272.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_272.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_272.jpg,0,0,0,14.26292
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_361.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_361.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_361.jpg,0,0.144744,0,14.21136
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_429.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_429.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_429.jpg,0,0.3523872,0,14.36786
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_518.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_518.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_518.jpg,0,0.2162712,0,14.59956
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_613.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_613.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_613.jpg,0,0,0,14.40494
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_700.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_700.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_700.jpg,-0.15,0.2587095,0,14.30536
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_773.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_773.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_773.jpg,-0.35,0.3424878,0,14.52827
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_850.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_850.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_850.jpg,0,0.1091994,0,14.63164
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_18_927.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_18_927.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_18_927.jpg,-0.05,0,0,14.60063
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_008.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_008.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_008.jpg,-0.25,0,0,14.52197
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_079.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_079.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_079.jpg,0,0,0,14.4444
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_154.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_154.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_154.jpg,0,0,0,14.3286
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_228.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_228.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_228.jpg,0,0.2176317,0,14.25082
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_301.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_301.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_301.jpg,0,0.4311828,0,14.48797
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_367.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_367.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_367.jpg,0,0.6385284,0,14.83983
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_449.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_449.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_449.jpg,-0.15,0.3925422,0,15.09747
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_518.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_518.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_518.jpg,0,0.1855617,0,15.44766
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_595.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_595.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_595.jpg,0,0,0,15.41175
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_665.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_665.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_665.jpg,0,0.1545225,0,15.32208
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_741.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_741.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_741.jpg,0,0.3633567,0,15.14803
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_809.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_809.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_809.jpg,-0.2,0.5783373,0,15.54749
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_876.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_876.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_876.jpg,0,0.784373,0,16.08189
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_19_962.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_19_962.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_19_962.jpg,0,1,0,16.93154
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_047.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_047.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_047.jpg,0,1,0,17.74854
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_127.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_127.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_127.jpg,0,1,0,18.58261
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_195.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_195.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_195.jpg,0,1,0,19.34211
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_265.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_265.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_265.jpg,0,1,0,20.14399
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_348.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_348.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_348.jpg,0,1,0,20.93819
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_429.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_429.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_429.jpg,0,1,0,21.72541
C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\center_2021_05_31_11_38_20_500.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\left_2021_05_31_11_38_20_500.jpg,C:\Users\Acer\OneDrive\Desktop\Self-driving-simulation\simulationData\IMG\right_2021_05_31_11_38_20_500.jpg,0,1,0,22.50718
